LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,INCOME_IMPUTED,BUREAU_IMPUTED,FOIR,EMI_INCOME_RATIO_PCT,CREDIT_UTILIZATION,IS_DELINQUENT,LOAN_TO_INCOME,RISK_LABEL,APPROVAL_LABEL
LN0000082,CUST000468,39,Male,Karnataka,Business,14525.0,Personal Loan,609925,439465,12,12.46,39140.57,532.0,53,0,45,210055,Current,Delinquent,1,0,2023-08-03,2027-11-23,0,0,1.0,100.0,0.478,0,2.52,High Risk,Reject
LN0000498,CUST000359,53,Male,West Bengal,Self Employed,85834.0,Home Loan,7139809,5880622,120,13.92,91023.67,771.0,52,30,30,3935258,1-30,Active,0,0,2024-10-06,2028-12-10,0,0,1.0,100.0,0.6692,1,5.71,Medium Risk,Reject
LN0000616,CUST000313,26,Female,Madhya Pradesh,Salaried,33386.0,Vehicle Loan,611317,584358,48,14.44,16097.72,776.0,42,7,75,439616,1-30,Active,0,0,2025-12-12,2029-05-06,0,0,0.4822,48.2,0.7523,1,1.46,Medium Risk,Approve with Conditions
LN0000046,CUST000371,40,Male,Delhi,Salaried,44398.0,Personal Loan,337622,260388,24,12.67,12339.0,693.0,62,0,30,222223,Current,Active,0,0,2025-01-25,2030-02-17,0,0,0.2779,27.8,0.8534,0,0.49,Medium Risk,Approve with Conditions
LN0000437,CUST000017,65,Female,West Bengal,Business,77558.0,Vehicle Loan,868707,685979,60,16.91,17015.17,724.0,54,0,60,428136,Current,Active,0,0,2024-07-04,2028-10-29,0,0,0.2194,21.9,0.6241,0,0.74,Low Risk,Approve with Conditions
LN0000941,CUST000095,31,Female,Delhi,Salaried,58853.0,Personal Loan,50000,45611,60,12.16,1018.28,791.0,66,0,15,27423,Current,Active,0,0,2022-05-15,2027-09-13,0,0,0.0173,1.7,0.6012,0,0.06,Low Risk,Approve
LN0000659,CUST000685,67,Male,Rajasthan,Salaried,40057.0,Vehicle Loan,199977,164630,24,11.06,7677.64,698.0,52,0,60,134421,Current,Active,0,0,2023-01-01,2027-04-01,0,0,0.1917,19.2,0.8165,0,0.34,Medium Risk,Approve with Conditions
LN0000993,CUST000125,43,Female,Tamil Nadu,Unknown,66099.5,Consumer Durable Loan,81204,181204,9,16.7,7663.59,713.0,66,30,75,14098,1-30,Active,0,0,2024-01-17,2029-04-22,1,0,0.1159,11.6,0.0778,1,0.23,Medium Risk,Approve with Conditions
LN0000140,CUST000098,35,Female,Maharashtra,Salaried,120691.0,Personal Loan,498109,347379,48,14.85,9641.42,599.0,12,0,75,88321,Current,Active,0,0,2022-12-21,2023-11-23,0,0,0.0799,8.0,0.2542,0,0.24,High Risk,Reject
LN0000698,CUST000006,32,Male,Karnataka,Self Employed,40408.0,Home Loan,6510412,4837102,180,12.87,60787.87,642.0,11,0,15,2599558,Current,Active,0,0,2021-10-04,2022-07-23,0,0,1.0,100.0,0.5374,0,9.98,High Risk,Reject
LN0000519,CUST000557,39,Female,Tamil Nadu,Business,91801.0,MSME Loan,1755050,1573073,48,49.0,48381.92,714.0,71,75,150,531412,61-90,Delinquent,0,0,2020-02-27,2025-10-04,0,0,0.527,52.7,0.3378,1,1.43,High Risk,Reject
LN0000655,CUST000653,43,Female,Tamil Nadu,Business,81418.0,Home Loan,5440520,3614037,120,8.5,44808.89,610.0,36,7,75,1142257,1-30,Active,0,0,2020-03-07,2023-02-13,0,0,0.5504,55.0,0.3161,1,3.7,High Risk,Reject
LN0000977,CUST000523,26,Male,Delhi,Salaried,54537.0,Personal Loan,141530,101948,12,13.47,9128.21,646.0,52,75,75,68801,61-90,Delinquent,0,0,2025-02-11,2029-02-21,0,0,0.1674,16.7,0.6749,1,0.16,High Risk,Reject
LN0000656,CUST000026,28,Female,Tamil Nadu,Salaried,55310.0,Personal Loan,643183,533084,18,19.66,34437.16,738.0,61,0,150,509829,Current,Active,0,0,2023-04-03,2028-04-02,0,0,0.6226,62.3,0.9564,0,0.8,Medium Risk,Approve with Conditions
LN0000230,CUST000428,37,Female,Gujarat,Salaried,59465.0,Home Loan,7476615,7066163,240,15.37,94984.0,781.0,51,75,75,3716260,61-90,Delinquent,0,0,2025-09-30,2029-09-15,0,0,1.0,100.0,0.5259,1,9.9,High Risk,Reject
LN0000592,CUST000153,21,Female,Tamil Nadu,Salaried,74742.0,Personal Loan,73484,67553,60,11.91,1499.61,831.0,5,90,90,46164,61-90,Delinquent,1,0,2021-08-14,2021-09-15,0,0,0.0201,2.0,0.6834,1,0.08,High Risk,Reject
LN0000118,CUST000229,36,Female,Tamil Nadu,Salaried,70456.0,Personal Loan,98096,94191,18,15.89,5915.61,765.0,46,0,120,82712,Current,Active,0,0,2020-06-12,2024-02-11,0,0,0.084,8.4,0.8781,0,0.11,Medium Risk,Approve with Conditions
LN0000816,CUST000285,41,Female,Gujarat,Salaried,98871.0,Home Loan,4592444,3170598,300,17.64,47200.23,633.0,61,0,90,646044,Current,Active,0,0,2022-05-28,2027-06-01,0,0,0.4774,47.7,0.2038,0,2.67,High Risk,Reject
LN0000826,CUST000624,41,Male,Uttar Pradesh,Professional,64706.0,Vehicle Loan,1973282,1838431,36,14.12,62940.42,760.0,71,45,150,815269,31-60,Delinquent,0,0,2023-09-11,2029-04-15,0,0,0.9727,97.3,0.4435,1,2.37,Medium Risk,Reject
LN0000999,CUST000470,25,Female,Telangana,Business,26188.0,Personal Loan,128088,110984,12,15.67,10052.35,776.0,35,30,45,96535,1-30,Active,0,0,2020-05-08,2023-02-19,0,0,0.3839,38.4,0.8698,1,0.35,Medium Risk,Approve with Conditions
LN0000391,CUST000198,58,Female,Delhi,Business,59899.0,Personal Loan,95980,95980,18,9.5,5742.21,850.0,29,15,45,78651,1-30,Active,0,0,2022-10-17,2025-01-18,0,0,0.0959,9.6,0.8195,1,0.13,Medium Risk,Approve with Conditions
LN0000168,CUST000670,48,Female,Karnataka,Self Employed,48506.0,MSME Loan,150000,103820,24,12.58,4915.34,655.0,56,30,30,15645,1-30,Active,0,0,2020-04-13,2024-09-12,0,0,0.1013,10.1,0.1507,1,0.18,Medium Risk,Approve with Conditions
LN0000210,CUST000347,32,Male,Tamil Nadu,Salaried,88528.0,Personal Loan,191503,178706,18,17.07,11323.41,780.0,46,7,45,44745,1-30,Active,0,0,2025-12-09,2029-08-17,0,0,0.1279,12.8,0.2504,1,0.17,Medium Risk,Approve with Conditions
LN0000812,CUST000611,31,Female,Delhi,Salaried,77006.0,Personal Loan,50000,37614,12,10.09,3308.44,697.0,65,0,150,7689,Current,Active,0,0,2022-04-28,2027-08-28,0,0,0.043,4.3,0.2044,0,0.04,Medium Risk,Approve with Conditions
LN0000928,CUST000270,44,Female,Uttar Pradesh,Salaried,46692.0,Personal Loan,713535,490491,48,22.03,15461.44,677.0,11,0,120,242862,Current,Active,0,0,2025-06-01,2026-03-24,0,0,0.3311,33.1,0.4951,0,0.88,Medium Risk,Approve with Conditions
LN0000904,CUST000272,33,Female,Rajasthan,Business,53569.0,Vehicle Loan,820954,662582,48,13.83,18049.58,673.0,20,30,150,596435,1-30,Active,0,0,2024-02-06,2025-08-28,0,0,0.3369,33.7,0.9002,1,1.03,Medium Risk,Approve with Conditions
LN0000686,CUST000428,46,Male,Rajasthan,Professional,52998.0,Personal Loan,71257,44986,48,13.56,1219.4,584.0,7,90,90,24495,61-90,Delinquent,1,0,2022-06-05,2022-10-01,1,0,0.023,2.3,0.5445,1,0.07,High Risk,Reject
LN0000566,CUST000611,28,Female,Gujarat,Salaried,63672.0,Consumer Durable Loan,55549,37350,12,15.23,3375.2,612.0,69,0,75,16442,Current,Active,0,0,2022-07-01,2028-01-23,0,0,0.053,5.3,0.4402,0,0.05,High Risk,Reject
LN0000870,CUST000665,24,Female,Gujarat,Business,93324.0,Personal Loan,491011,357625,36,21.98,13654.16,680.0,58,0,120,193926,Current,Active,0,0,2025-09-26,2030-06-03,0,0,0.1463,14.6,0.5423,0,0.32,Medium Risk,Approve with Conditions
LN0000809,CUST000350,28,Male,Maharashtra,Self Employed,52376.0,Personal Loan,146375,100506,12,16.52,9143.75,695.0,31,45,75,20344,31-60,Delinquent,0,0,2020-04-26,2022-08-28,0,0,0.1746,17.5,0.2024,1,0.16,Medium Risk,Approve with Conditions
LN0000292,CUST000516,47,Female,Karnataka,Business,129595.0,Personal Loan,2,758352,60,16.23,18534.45,759.0,18,90,120,370085,61-90,Delinquent,1,0,2020-03-26,,0,0,0.143,14.3,0.488,1,0.49,High Risk,Reject
LN0000203,CUST000096,45,Male,Rajasthan,Professional,74978.0,Consumer Durable Loan,111081,71123,12,8.5,6203.33,582.0,38,0,90,53546,Current,Active,0,0,2023-06-24,2026-06-25,0,0,0.0827,8.3,0.7529,0,0.08,High Risk,Reject
LN0000555,CUST000446,21,Female,Gujarat,Self Employed,34631.0,Vehicle Loan,681471,491892,24,22.49,25637.63,520.0,0,0,90,134182,Current,Active,0,0,2025-08-20,,0,0,0.7403,74.0,0.2728,1,1.18,High Risk,Reject
LN0000374,CUST000322,50,Female,Gujarat,Business,63201.0,Personal Loan,201134,148854,18,20.34,9664.61,678.0,48,0,0,80748,Current,Active,0,0,2023-08-09,2027-06-14,0,0,0.1529,15.3,0.5425,0,0.2,Medium Risk,Approve with Conditions
LN0000801,CUST000153,22,Male,Telangana,Salaried,49891.0,Consumer Durable Loan,208527,146833,24,20.16,7484.67,637.0,58,0,75,23212,Current,Active,0,0,2021-03-13,2025-11-11,0,0,0.15,15.0,0.1581,0,0.25,High Risk,Reject
LN0000680,CUST000343,44,Female,Gujarat,Salaried,98830.0,Vehicle Loan,1062453,930485,24,19.66,47203.37,762.0,24,0,0,695562,Current,Active,0,0,2023-12-31,2025-12-05,0,0,0.4776,47.8,0.7475,0,0.78,Low Risk,Approve with Conditions
LN0000743,CUST000318,23,Male,Delhi,Salaried,75506.0,Home Loan,4673823,3000609,120,21.79,61593.19,527.0,6,0,45,2019354,Current,Active,0,0,2020-02-23,2020-07-21,0,0,0.8157,81.6,0.673,0,3.31,High Risk,Reject
LN0000520,CUST000442,31,Male,Uttar Pradesh,Salaried,64696.0,Vehicle Loan,99999999,1011400,36,16.88,35998.79,661.0,53,15,30,814897,1-30,Active,0,0,2021-08-02,2021-07-20,0,0,0.5564,55.6,0.8057,1,1.3,Medium Risk,Approve with Conditions
LN0000450,CUST000418,38,Female,Maharashtra,Self Employed,53768.0,Consumer Durable Loan,138635,130170,24,19.37,6585.11,809.0,0,60,60,59476,31-60,Delinquent,0,0,2023-11-17,,0,0,0.1225,12.2,0.4569,1,0.2,Medium Risk,Approve with Conditions
LN0000105,CUST000247,46,Female,Uttar Pradesh,Salaried,98557.0,Consumer Durable Loan,101092,89190,24,24.56,4740.54,744.0,66,0,15,43903,Current,Active,0,0,2022-10-15,2028-02-16,0,0,0.0481,4.8,0.4922,0,0.08,Low Risk,Approve with Conditions
LN0000774,CUST000540,43,Male,Maharashtra,Business,64075.0,Personal Loan,159895,149337,24,18.85,7516.99,773.0,27,180,30,79515,90+,Delinquent,1,1,2024-08-07,2026-09-21,0,0,0.1173,11.7,0.5325,1,0.19,High Risk,Reject
LN0000161,CUST000484,29,Female,Rajasthan,Self Employed,51030.0,Personal Loan,180653,180449,48,15.41,5059.61,809.0,64,0,150,111095,Current,Active,0,0,2020-05-17,2025-08-17,0,0,0.0991,9.9,0.6157,0,0.29,Medium Risk,Approve with Conditions
LN0000239,CUST000311,38,Female,Telangana,Salaried,116566.0,Personal Loan,191332,148077,36,14.87,5123.72,656.0,8,60,60,139214,31-60,Delinquent,0,0,2020-08-01,2020-12-19,0,0,0.044,4.4,0.9401,1,0.11,Medium Risk,Approve with Conditions
LN0000423,CUST000602,27,Female,Telangana,Salaried,44489.0,Personal Loan,171651,111541,60,14.78,2640.69,610.0,36,0,75,77176,Current,Active,0,0,2025-04-20,2028-03-07,0,0,0.0594,5.9,0.6919,0,0.21,High Risk,Reject
LN0000887,CUST000687,21,Male,West Bengal,Business,56465.0,Personal Loan,181076,175571,60,13.48,4038.05,800.0,14,120,120,32553,90+,Delinquent,1,1,2024-07-01,2025-04-11,0,0,0.0715,7.2,0.1854,1,0.26,High Risk,Reject
LN0000103,CUST000096,26,Female,Maharashtra,Salaried,28337.0,Consumer Durable Loan,10000,10000,6,12.12,1726.08,810.0,37,0,0,5000,Current,Active,0,0,2021-12-16,2024-12-28,0,0,0.0609,6.1,0.5,0,0.03,Low Risk,Approve
LN0000377,CUST000147,50,Male,Uttar Pradesh,Professional,30058.0,Home Loan,5406350,4367313,300,18.25,67144.76,694.0,33,0,15,2007301,Current,Active,0,0,2022-04-07,2024-12-17,0,0,1.0,100.0,0.4596,0,12.11,Medium Risk,Reject
LN0000211,CUST000415,22,Female,Gujarat,Salaried,43020.5,MSME Loan,1997429,1997429,24,13.72,95638.33,850.0,66,90,90,930247,61-90,Delinquent,1,0,2023-05-31,2028-07-13,1,0,1.0,100.0,0.4657,1,3.87,High Risk,Reject
LN0000776,CUST000584,41,Male,Tamil Nadu,Salaried,46068.0,Home Loan,2880461,0,180,12.55,25321.11,551.0,58,0,75,1213335,Current,Active,0,0,2020-12-31,2025-09-26,0,0,0.5496,55.0,1.5,0,0.0,High Risk,Reject
LN0000665,CUST000618,35,Female,West Bengal,Business,52534.0,MSME Loan,1039489,796885,48,15.25,22279.02,680.0,47,0,90,210519,Current,Active,0,0,2022-05-10,2026-02-16,0,0,0.4241,42.4,0.2642,0,1.26,Medium Risk,Approve with Conditions
LN0000172,CUST000199,40,Male,Maharashtra,Salaried,25605.0,Personal Loan,394056,287002,18,10.19,17261.62,689.0,25,30,75,91224,1-30,Active,0,0,2021-03-27,2023-02-25,0,0,0.6742,67.4,0.3179,1,0.93,Medium Risk,Reject
LN0000034,CUST000160,39,Female,Karnataka,Business,69243.0,Personal Loan,63457,48803,60,12.57,1099.71,742.0,39,75,75,6112,61-90,Delinquent,0,0,2021-08-09,2024-07-03,0,0,0.0159,1.6,0.1252,1,0.06,High Risk,Reject
LN0000935,CUST000140,21,Female,Madhya Pradesh,Salaried,40108.0,MSME Loan,2783658,1908355,24,18.16,95420.51,670.0,6,75,75,1172991,61-90,Delinquent,0,0,2023-09-06,2023-12-01,0,0,1.0,100.0,0.6147,1,3.97,High Risk,Reject
LN0000766,CUST000004,36,Male,Rajasthan,Business,87676.0,Personal Loan,259471,243086,24,19.85,12354.25,802.0,18,0,150,222556,Current,Active,0,0,2021-09-14,2023-01-24,0,0,0.1409,14.1,0.9155,0,0.23,Medium Risk,Approve with Conditions
LN0000744,CUST000069,42,Male,Madhya Pradesh,Self Employed,73628.0,Consumer Durable Loan,57886,51361,24,20.98,2638.71,730.0,30,15,150,39666,1-30,Active,0,0,2021-05-21,2023-10-14,0,0,0.0358,3.6,0.7723,1,0.06,Medium Risk,Approve with Conditions
LN0000424,CUST000335,61,Male,Karnataka,Salaried,76454.0,MSME Loan,3478995,2472240,60,19.9,65361.76,544.0,70,30,60,2289776,1-30,Active,0,0,2022-05-09,2027-12-09,0,0,0.8549,85.5,0.9262,1,2.69,High Risk,Reject
LN0000344,CUST000690,29,Male,Gujarat,Business,42281.0,MSME Loan,1579400,1140551,24,16.75,56254.51,580.0,33,0,120,461203,Current,Active,0,0,2025-01-18,2027-08-22,0,0,1.0,100.0,0.4044,0,2.25,High Risk,Reject
LN0000690,CUST000670,31,Male,Tamil Nadu,Professional,51200.0,MSME Loan,715985,478489,48,14.11,13101.84,522.0,49,7,150,292061,1-30,Active,0,0,2022-06-23,2026-06-22,0,0,0.2559,25.6,0.6104,1,0.78,High Risk,Reject
LN0000333,CUST000218,32,Male,Rajasthan,Professional,35296.0,Home Loan,3905188,3122992,120,21.23,62922.01,657.0,58,0,120,377023,Current,Active,0,0,2021-08-27,2026-05-21,0,0,1.0,100.0,0.1207,0,7.37,Medium Risk,Reject
LN0000829,CUST000544,49,Female,West Bengal,Self Employed,43255.0,Personal Loan,637869,456826,60,8.5,9372.48,640.0,71,45,120,105050,31-60,Delinquent,0,0,2022-06-12,2028-02-22,0,0,0.2167,21.7,0.23,1,0.88,High Risk,Reject
LN0000544,CUST000370,29,Male,Madhya Pradesh,Salaried,66012.0,Consumer Durable Loan,107448,94582,9,10.54,10976.02,848.0,14,0,120,38462,Current,Active,0,0,2024-05-30,2025-07-02,0,0,0.1663,16.6,0.4067,0,0.12,Medium Risk,Approve with Conditions
LN0000147,CUST000623,38,Male,Delhi,Self Employed,52245.0,MSME Loan,1382611,1129629,48,18.64,33561.82,743.0,20,0,0,532492,Current,Active,0,0,2020-03-02,2021-10-06,0,0,0.6424,64.2,0.4714,0,1.8,Medium Risk,Approve with Conditions
LN0000811,CUST000314,30,Male,Rajasthan,Professional,48793.0,Consumer Durable Loan,104952,92234,6,13.16,15967.74,708.0,68,15,90,29902,1-30,Active,0,0,2021-06-22,2027-01-07,1,0,0.3273,32.7,0.3242,1,0.16,Medium Risk,Approve with Conditions
LN0000095,CUST000370,39,Female,Telangana,Salaried,40125.0,Consumer Durable Loan,83906,65136,12,19.12,6006.44,699.0,24,0,90,49321,Current,Active,0,0,2025-10-16,2027-09-13,0,0,0.1497,15.0,0.7572,0,0.14,Medium Risk,Approve with Conditions
LN0000795,CUST000054,35,Male,Madhya Pradesh,Self Employed,90318.0,Vehicle Loan,921691,729323,60,15.68,17611.95,656.0,56,0,15,122124,Current,Active,0,0,2024-11-28,2029-06-20,0,0,0.195,19.5,0.1674,0,0.67,Medium Risk,Approve with Conditions
LN0000508,CUST000567,28,Male,Uttar Pradesh,Self Employed,36408.0,MSME Loan,1255529,1255529,24,18.44,62948.41,814.0,70,0,15,807750,Current,Active,0,0,2024-07-07,2030-03-30,0,0,1.0,100.0,0.6434,0,2.87,Medium Risk,Reject
LN0000327,CUST000658,26,Female,Rajasthan,Self Employed,58640.0,Vehicle Loan,699308,699308,24,9.63,32150.22,821.0,44,30,45,454968,1-30,Active,0,0,2022-02-21,2025-08-10,0,0,0.5483,54.8,0.6506,1,0.99,Medium Risk,Approve with Conditions
LN0000216,CUST000349,49,Female,Karnataka,Self Employed,28025.0,Personal Loan,92719,69553,48,13.54,1884.63,571.0,66,0,120,38411,Current,Active,0,0,2020-03-17,2025-08-11,0,0,0.0672,6.7,0.5523,0,0.21,High Risk,Reject
LN0000729,CUST000619,53,Male,Delhi,Salaried,39686.0,Personal Loan,516895,386923,18,16.61,24432.3,665.0,33,0,90,326107,Current,Active,0,0,2024-04-06,2026-12-11,0,0,0.6156,61.6,0.8428,0,0.81,Medium Risk,Approve with Conditions
LN0000505,CUST000663,21,Male,Telangana,Salaried,18008.0,MSME Loan,1834342,1717688,24,15.75,83898.31,765.0,2,0,90,1559247,Current,Active,0,0,2020-01-15,2020-02-21,0,0,1.0,100.0,0.9078,0,7.95,Medium Risk,Reject
LN0000124,CUST000414,31,Female,Uttar Pradesh,Salaried,84785.0,MSME Loan,1400899,1089504,36,12.01,36192.33,673.0,20,0,60,861273,Current,Active,0,0,2023-12-17,2025-06-27,0,0,0.4269,42.7,0.7905,0,1.07,Medium Risk,Approve with Conditions
LN0000749,CUST000308,21,Female,Delhi,Self Employed,97197.0,Personal Loan,392837,492837,18,14.02,18488.94,653.0,11,7,15,250172,1-30,Active,0,0,2022-02-24,2022-12-06,0,0,0.1902,19.0,0.5076,1,0.42,Medium Risk,Approve with Conditions
LN0000922,CUST000028,38,Female,Karnataka,Self Employed,75192.0,Personal Loan,452887,408425,48,16.44,11667.12,728.0,1,0,150,382961,Current,Active,0,0,2021-02-02,2021-02-08,0,0,0.1552,15.5,0.9377,0,0.45,Medium Risk,Approve with Conditions
LN0000722,CUST000546,38,Male,Madhya Pradesh,Salaried,42875.0,Vehicle Loan,1155807,871305,60,19.84,23006.75,659.0,37,0,45,788039,Current,Active,0,0,2024-02-21,2027-02-01,0,0,0.5366,53.7,0.9044,0,1.69,Medium Risk,Approve with Conditions
LN0000159,CUST000563,21,Male,Gujarat,Salaried,27863.0,Consumer Durable Loan,92632,75366,6,9.62,12915.79,715.0,37,0,120,21726,Current,Active,0,0,2023-07-20,2026-07-15,0,0,0.4635,46.4,0.2883,0,0.23,Medium Risk,Approve with Conditions
LN0000965,CUST000556,38,Female,Maharashtra,Self Employed,44868.0,Personal Loan,196363,142883,12,17.45,13062.14,698.0,0,60,60,118004,31-60,Delinquent,0,0,2020-05-05,,0,0,0.2911,29.1,0.8259,1,0.27,Medium Risk,Approve with Conditions
LN0000654,CUST000222,36,Female,Rajasthan,Salaried,66637.0,Personal Loan,172220,170981,48,10.36,4366.14,850.0,62,30,150,124634,1-30,Active,0,0,2020-11-12,2025-10-31,0,0,0.0655,6.6,0.7289,1,0.21,Medium Risk,Approve with Conditions
LN0000920,CUST000420,61,Male,Gujarat,Salaried,50085.0,Vehicle Loan,1378079,1130285,24,20.8,57969.46,663.0,48,0,150,227830,Current,Active,0,0,2024-08-09,2028-06-28,0,0,1.0,100.0,0.2016,0,1.88,Medium Risk,Reject
LN0000246,CUST000093,51,Male,West Bengal,Salaried,75205.0,MSME Loan,216081,177238,60,18.8,4578.17,755.0,69,0,45,47246,Current,Active,0,0,2021-01-01,2026-08-27,0,0,0.0609,6.1,0.2666,0,0.2,Low Risk,Approve with Conditions
LN0000062,CUST000481,21,Male,Madhya Pradesh,Business,66555.0,Personal Loan,80383,77883,18,12.7,4774.83,762.0,1,0,45,73785,Current,Active,0,0,2021-04-25,2021-04-25,0,0,0.0717,7.2,0.9474,0,0.1,Low Risk,Approve with Conditions
LN0000212,CUST000596,41,Female,Delhi,Salaried,56073.0,Personal Loan,287216,207589,48,13.73,5644.6,612.0,20,0,150,130688,Current,Active,0,0,2022-09-15,2024-04-18,0,0,0.1007,10.1,0.6296,0,0.31,High Risk,Reject
LN0000786,CUST000299,49,Female,West Bengal,Business,77060.0,Consumer Durable Loan,129503,106290,24,12.17,5011.88,722.0,10,0,30,27911,Current,Active,0,0,2020-11-01,2021-08-12,0,0,0.065,6.5,0.2626,0,0.11,Low Risk,Approve with Conditions
LN0000911,CUST000593,28,Female,West Bengal,Self Employed,92402.0,Personal Loan,727945,562958,12,17.03,51352.46,693.0,29,0,15,158776,Current,Active,0,0,2021-05-02,2023-08-18,0,1,0.5558,55.6,0.282,0,0.51,Medium Risk,Approve with Conditions
LN0000207,CUST000673,48,Female,Rajasthan,Salaried,46205.0,Consumer Durable Loan,23465,17427,18,16.54,1099.85,713.0,40,0,60,15472,Current,Active,0,0,2024-09-04,2027-11-18,0,0,0.0238,2.4,0.8878,0,0.03,Low Risk,Approve with Conditions
LN0000888,CUST000419,56,Female,West Bengal,Professional,33392.0,Consumer Durable Loan,40918,40918,18,14.3,2539.2,816.0,63,0,0,21405,Current,Active,0,0,2021-05-10,2026-06-03,0,0,0.076,7.6,0.5231,0,0.1,Low Risk,Approve
LN0000170,CUST000039,50,Male,Gujarat,Salaried,34051.0,Consumer Durable Loan,142238,106001,9,10.65,12306.69,674.0,5,0,90,83612,Current,Active,0,0,2020-03-05,2020-07-02,0,0,0.3614,36.1,0.7888,0,0.26,Medium Risk,Approve with Conditions
LN0000727,CUST000502,29,Female,Delhi,Salaried,103214.0,MSME Loan,235119,174807,48,14.48,4819.06,724.0,39,0,0,75274,Current,Active,0,0,2020-05-10,,0,0,0.0467,4.7,0.4306,1,0.14,High Risk,Approve with Conditions
LN0000244,CUST000143,39,Male,Madhya Pradesh,Salaried,99256.0,Personal Loan,602360,463761,18,15.14,28962.2,699.0,34,75,120,357533,61-90,Delinquent,0,0,2024-10-25,2027-05-07,0,0,0.2918,29.2,0.7709,1,0.39,High Risk,Reject
LN0000658,CUST000542,21,Male,Uttar Pradesh,Salaried,51348.0,Personal Loan,892379,651357,48,16.72,18700.71,612.0,67,45,60,460921,31-60,Delinquent,0,0,2024-01-03,2029-05-17,0,0,0.3642,36.4,0.7076,1,1.06,High Risk,Reject
LN0000628,CUST000657,34,Female,Karnataka,Salaried,32515.0,Vehicle Loan,1442217,1308238,36,15.24,45504.41,775.0,20,90,90,418008,61-90,Delinquent,1,0,2025-09-30,2027-02-05,0,0,1.0,100.0,0.3195,1,3.35,High Risk,Reject
LN0000883,CUST000016,40,Female,Rajasthan,Self Employed,35543.0,Vehicle Loan,607244,509104,36,21.81,19392.91,701.0,10,0,75,75604,Current,Active,0,0,2021-04-09,2022-01-30,0,0,0.5456,54.6,0.1485,0,1.19,Low Risk,Approve with Conditions
LN0000594,CUST000365,34,Male,Madhya Pradesh,Self Employed,64038.0,Vehicle Loan,1228138,895924,24,19.8,45511.28,541.0,38,0,120,872936,Current,Active,0,0,2021-08-19,2024-09-24,0,0,0.7107,71.1,0.9743,0,1.17,High Risk,Reject
LN0000945,CUST000103,43,Female,Gujarat,Self Employed,23488.0,Personal Loan,132741,89898,36,11.91,2982.04,646.0,32,75,75,27397,61-90,Delinquent,0,0,2024-08-23,2027-01-11,0,0,0.127,12.7,0.3048,1,0.32,High Risk,Reject
LN0000638,CUST000006,67,Female,Tamil Nadu,Salaried,41865.0,Consumer Durable Loan,157855,135555,9,14.75,16002.41,756.0,9,7,150,72722,1-30,Active,0,0,2022-05-10,2022-12-30,0,0,0.3822,38.2,0.5365,1,0.27,Medium Risk,Approve with Conditions
LN0000793,CUST000154,30,Female,Madhya Pradesh,Business,42308.0,Personal Loan,772148,567384,24,20.08,28899.64,582.0,20,0,120,358100,Current,Active,0,0,2024-01-14,2025-07-30,0,0,0.6831,68.3,0.6311,0,1.12,High Risk,Reject
LN0000897,CUST000473,34,Female,Uttar Pradesh,Salaried,66703.0,Home Loan,6754450,6255259,240,15.42,84316.3,818.0,36,0,90,4939639,Current,Active,0,0,2024-02-16,2027-01-19,0,0,1.0,100.0,0.7897,0,7.81,Medium Risk,Reject
LN0000794,CUST000450,26,Male,West Bengal,Salaried,58924.0,Personal Loan,253216,202988,60,15.6,4893.24,766.0,64,0,90,116605,Current,Active,0,0,2023-11-29,2029-02-04,0,0,0.083,8.3,0.5744,0,0.29,Low Risk,Approve with Conditions
LN0000341,CUST000625,24,Male,Gujarat,Business,53774.0,Consumer Durable Loan,89107,83405,18,21.64,5467.55,805.0,0,0,75,64732,Current,Active,0,0,2021-12-06,,0,0,0.1017,10.2,0.7761,1,0.13,High Risk,Approve with Conditions
LN0000031,CUST000675,55,Male,Delhi,Business,74242.0,Consumer Durable Loan,125565,111437,24,15.33,5420.69,850.0,16,0,30,23907,Current,Active,0,0,2020-04-15,2021-07-31,0,0,0.073,7.3,0.2145,0,0.13,Low Risk,Approve
LN0000720,CUST000222,53,Female,Delhi,Professional,66964.0,Personal Loan,365926,323372,18,18.02,20636.09,803.0,39,0,90,207445,Current,Active,0,0,2025-04-27,2028-06-14,0,0,0.3082,30.8,0.6415,0,0.4,Low Risk,Approve with Conditions
LN0000494,CUST000064,51,Male,Rajasthan,Self Employed,66701.0,Vehicle Loan,706719,604239,48,13.62,16396.77,785.0,11,0,60,581187,Current,Active,0,0,2020-07-20,2021-06-08,0,0,0.2458,24.6,0.9618,0,0.75,Low Risk,Approve with Conditions
